Frequency [Hz],Amplitude [dB]
1064000,24.11748852636689
1065000,24.14918254310761
1066000,24.10420696229188
1067000,23.949736619112727
1068000,23.955456665179224
1069000,23.91289684468997
1070000,23.992793896169896
1071000,24.03938327271692
1072000,24.112968962291884
1073000,23.96615725464434
1074000,24.023002285010993
1075000,23.937355468983466
1076000,24.033897897231743
1077000,23.950087860300727
1078000,23.87577574838723
1079000,23.955597468983463
1080000,23.90979174838723
1081000,23.96130623661458
1082000,23.919993213844187
1083000,23.827834369037117
1084000,23.812644369037127
1085000,23.7778311375111
1086000,23.933020474704
1087000,23.86955636903712
1088000,23.777405208491132
1089000,23.94561801122725
1090000,23.82293565065649
1091000,23.8751730327889
1092000,23.786854844889085
1093000,23.72871614296702
1094000,23.669808495822643
1095000,23.646301337663953
1096000,23.714325260789686
1097000,23.59036550660943
1098000,23.547249515204996
1099000,23.666073387953098
1100000,23.6099452233233
